product_code,bedge,text,user,created_at,product_option,question,answer 
2106380624,답변완료,"상푸 사진에 어떤건 흰색에 스트라이프고, 어떤건 그레이색상에 스트라이프인데 어떤게 맞는건가요?",yewo******,2023.11.24,그레이,"상푸 사진에 어떤건 흰색에 스트라이프고, 어떤건 그레이색상에 스트라이프인데 어떤게 맞는건가요?","안녕하세요. 고객님S.I VILLAGE 상품문의 담당자입니다.해당상품은 그레이 색상이미지와 실물이 가장 비슷합니다.참고하시어 구매 부탁 드리며, 즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.겨울이 점점 깊어갑니다.쌀쌀한 날씨에 감기 조심하시고, 따뜻하게 겨울 보내시길 바랍니다.감사합니다."
2106381235,답변완료,통 세척하고쓰나요? 그냥 세척안하고 세제 담나요?,kims******,2024.05.31,투명,통 세척하고쓰나요? 그냥 세척안하고 세제 담나요?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 오승미입니다.해당 제품 별도 세척 없이 바로 사용하셔도 무관합니다.참고하시어 구매 부탁드리며 즐거운 쇼핑되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.따뜻한 태양이 비치는 5월, 행복과 사랑이 가득한 한 달 되시길 기원합니다.감사합니다."
2106381235,답변완료,상세 사이즈 알려주세요,dmsw******,2021.08.13,투명,상세 사이즈 알려주세요,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

용기사이즈 정사각 68*68mm 높이 : 155mm 이며
펌프사이즈는  높이 : 60mm  긴로프 : 95mm 입니다. 

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
2106381235,답변완료,한 펌핑에 몇 미리 나오나요?,dakj******,2021.08.03,투명,한 펌핑에 몇 미리 나오나요?,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

약 3cc입니다. 

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
2106381236,답변완료,,kkyu******,2024.03.02,투명,,
2106381236,답변완료,"분무기 헤드만 따로 구매가능한가요
구매할수없다면 28파이인지 24파이인지 알려주세여~",dltj******,2023.04.02,투명,"분무기 헤드만 따로 구매가능한가요
구매할수없다면 28파이인지 24파이인지 알려주세여~","안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

문의하신 내용에 대해 답변이 늦어진 점 양해부탁드립니다.

해당 상품에 대해 유관부서 확인결과 

분무기 헤드만 따로 구매는 불가하며 해당 상품은 28파이로 안내 받았습니다.

이용에 불편 드려 죄송합니다.

파릇한 봄 내음이 가득한 4월 입니다.화사하게 핀 봄꽃처럼 꽃 길만 걷는 4월 되시길 바랍니다.

감사합니다."
2106381236,답변완료,"분사기가안왔어요
물통만왔어요",,2022.08.16,투명,"분사기가안왔어요
물통만왔어요","안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

주문내역 확인이 필요한 배송관련 자세한 문의는
고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의주신다면
확인 후 답변 도와드리도록 하겠습니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
2106381243,답변완료,,happ******,2024.06.18,화이트,,
2106381243,답변완료,,a010******,2024.05.23,화이트,,
2106381243,답변완료,분무기 포함인가요?,wltn******,2021.07.15,화이트,분무기 포함인가요?,"안녕하세요, 고객님.
신세계인터내셔날 상품문의 담당자입니다.

문의하신 내용에 답변드리겠습니다.

""눈금이 있어 편리한 다용도 스프레이 용기"" 별도 구매하셔야 하는 제품입니다.

더 나은  서비스로 고객님의 성원에 보답하는 신세계인터내셔날이 되겠습니다.
감사합니다."
2106381577,답변완료,,jhjh******,2024.03.20,에어,,
2106381577,답변완료,,lsn1******,2021.11.17,에어,,
2106381577,답변완료,,mybi******,2021.07.28,에어,,
2106381595,답변완료,,fruh******,2023.09.01,앱트,,
2106381595,답변완료,,jiye******,2021.08.17,앱트,,
2106381596,답변완료,유통기한이 어떻게 되나요?,jesu******,2023.04.18,허,유통기한이 어떻게 되나요?,"안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

상품은 대부분 사용기한 10개월 이상 남은 상품을 발송해 드립니다.

구매 시 참고 부탁드립니다.

기분좋은 화요일입니다. 길가에 핀 꽃들 보시며, 미소 가득한 하루 보내시길 바랍니다.

감사합니다."
2106381596,답변완료,,o2in******,2021.11.16,허,,
2106381596,답변완료,,luna******,2021.07.24,허,,
2106381619,답변완료,"28일 배송시작  했는데  아직도 배송중이예요
보통 하루나 이틀만엔 오거든요
분실일까봐 불안하네요
왜이럴까요
ㅠㅠ",lipo******,2022.03.31,골드,"28일 배송시작  했는데  아직도 배송중이예요
보통 하루나 이틀만엔 오거든요
분실일까봐 불안하네요
왜이럴까요
ㅠㅠ","안녕하세요, 고객님.
신세계인터내셔날 상품문의 담당자입니다.

상품 Q&A를 통해서는 주문 내역 확인이 안되기 때문에
주문내역 등 고객님 확인이 필요한 배송에 대한 문의는 번거로우시겠지만

고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 연락 주시면
빠른 확인 후 안내해 드리겠습니다.

감사합니다."
2106382016,답변완료,,dian******,2021.10.08,화이트,,
2106382016,답변완료,"어제 주문했는데 언제 배송받을 수 있나요
다음주 화요일까진 꼭 받았으면 좋겠는데 가능할까요ㅠ",,2021.09.30,화이트,"어제 주문했는데 언제 배송받을 수 있나요
다음주 화요일까진 꼭 받았으면 좋겠는데 가능할까요ㅠ","안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

보통 영업일 기준 2-3일 이내 출고되며 
재고가 부족한 경우 출고 지연 및 취소될 수도 있는 점 양해 부탁드립니다.

주문내역 확인이 필요한 배송관련 자세한 문의는
고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의주신다면
신속하게 답변 도와드리도록 하겠습니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
2106382056,답변완료,고속충전되는 상품인가요? 상세설명에 표시가 없어요,daeu******,2021.08.26,화이트,고속충전되는 상품인가요? 상세설명에 표시가 없어요,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

일반 충전입니다.
사용하시는 전자기기가 QC 3.0을 지원하는 기기인지 확인하셔야 합니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
2106382057,답변완료,,laeg******,2023.04.02,블랙,,
2106382057,답변완료,식세기 사용 여부 부탁드립니다.,hwri******,2023.02.21,블랙,식세기 사용 여부 부탁드립니다.,"안녕하세요. 고객님
신세계 인터내셔날 상품문의 담당자입니다.

해당 상품 세척방법은 
흐르는 물에서 부드러운 수세미로 닦아주시는 것이며
세척 후 남는 미량의 세제가 와인 본연의 맛을 해칠 수 있기 때문에 세제 사용을 권장하지 않으며 식세기 사용 또한 권장하지 않습니다.

세척 후 물기를 완전히 제거히여 건조한 상태로 보관하시면 됩니다.

진공 스토퍼에 물이 들어간 경우 제품을 흔들어 물을 뺀 뒤 완전히 말린 후 사용 부탁드립니다.

상품페이지 하단 취급시 주의 사항 참고부탁드립니다.

다른 문의사항이나 불편사항이 있으시다면,
언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.

따듯해진 날씨처럼 포근하고 행복한 하루 되시기 바랍니다.

감사합니다."
2106382058,답변대기,낱개로 판매하는 진공스토퍼와 어떤점이 다른건가요?,jdma******,2024.09.09,기타,낱개로 판매하는 진공스토퍼와 어떤점이 다른건가요?,
2106382058,답변대기,낱개로 판매하는 진공스토퍼와 어떤점이 다른건가요?,jdma******,2024.09.09,기타,낱개로 판매하는 진공스토퍼와 어떤점이 다른건가요?,
2106382058,답변대기,낱개로 판매하는 진공스토퍼와 어떤점이 다른건가요?,jdma******,2024.09.09,기타,낱개로 판매하는 진공스토퍼와 어떤점이 다른건가요?,
2106382059,답변완료,,xy06******,2023.10.31,기타,,
2106382059,답변완료,,miss******,2022.09.26,기타,,
2106382059,답변완료,,quee******,2022.05.17,기타,,
2106382060,답변완료,"스토퍼로 막은다음에 열라고 하는데 열리지 않아요
당긴상태여서 열어도 안열리는데 어케 하죠?",drea******,2022.03.02,기타,"스토퍼로 막은다음에 열라고 하는데 열리지 않아요
당긴상태여서 열어도 안열리는데 어케 하죠?","안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

스토퍼 몸체를 잡고 좌우로 움직이면서 위로 잡아당기면 열 수 있습니다.

편안하고 행복한 하루 보내세요."
2106382064,답변완료,,herm******,2023.12.20,스틸그레이,,
2106382064,답변완료,"스테인레스 강종이 어떻게되나요?
식기세척기 사용 가능하나요?",knr2******,2023.03.15,스틸그레이,"스테인레스 강종이 어떻게되나요?
식기세척기 사용 가능하나요?","안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

해당 상품 스테인레스 304 입니다.

구매 시 참고 부탁드립니다.

따뜻한 봄 날이 다가옵니다. 마음도 봄 날처럼 설레는 하루가 되시길 바랍니다.

감사합니다."
2106382064,답변완료,,cmj1******,2021.08.23,스틸그레이,,
2106382065,답변완료,스테인리스 소재인데도 식기세척기 사용 안되나요???,iknr******,2023.02.26,스틸그레이,스테인리스 소재인데도 식기세척기 사용 안되나요???,"안녕하세요. 고객님
신세계 인터내셔날 상품문의 담당자입니다.

해당 상품 고온에 기물의 변형이 발생하는 소재는 아니오나, 식기세척기마다 물줄기의 세기가 상이하고
기본 값으로 세팅되는 세척 시간이 상이하여, 스텐 표면에 스크래치가 발생할 수 있고,
그 정도를 모든 식기세척기 모델별로 다 예상하여 안내하기 어려우므로
사용을 권장하지 않습니다. 

고객님의 판단에 의거하여 사용하시기 바랍니다.

참고하시어 구매 부탁드리며, 즐거운 쇼핑 되시기 바랍니다.

다른 문의사항이나 불편사항이 있으시다면,
언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.

따듯해진 날씨처럼 포근하고 행복한 하루 되시기 바랍니다.

감사합니다.











참고하시어 구매 부탁드리며, 즐거운 쇼핑 되시기 바랍니다.

다른 문의사항이나 불편사항이 있으시다면,
언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.

따듯해진 날씨처럼 포근하고 행복한 하루 되시기 바랍니다.

감사합니다."
2106382065,답변완료,스테인리스 소재는 뭔가요?,abea******,2021.12.31,스틸그레이,스테인리스 소재는 뭔가요?,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

 304재질입니다. 구매시 참고 부탁드립니다. 


귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
2106382125,답변완료,집게(손잡이) 부분이 원래 빠지는건가요?,lg24******,2022.08.17,블랙,집게(손잡이) 부분이 원래 빠지는건가요?,"안녕하세요,고객님.
신세계인터내셔날 상품문의 담당자 입니다.

문의하신 내용 답변드리도록 하겠습니다.

문의하신 내용은 조금 더 자세한 확인 및 안내가 필요한 부분으로 
주문내역 확인이 가능한 고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의주신다면
확인 후 답변 도와드리도록 하겠습니다.

귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,
더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.

감사합니다."
